IH,IW,IC,OC,PH,PW,KH,KW,SH,SW,OH,OW,T
22,22,16,28,0,0,1,1,1,1,22,22,246
22,22,16,33,0,0,1,1,1,1,22,22,0
22,22,16,38,0,0,1,1,1,1,22,22,323
22,22,16,43,0,0,1,1,1,1,22,22,0
22,22,16,48,0,0,1,1,1,1,22,22,401
22,22,16,19,0,0,1,1,1,1,22,22,0
22,22,16,28,0,0,1,1,1,1,22,22,246
22,22,16,38,0,0,1,1,1,1,22,22,323
22,22,16,48,0,0,1,1,1,1,22,22,401
22,22,16,67,0,0,1,1,1,1,22,22,0
22,22,16,76,0,0,1,1,1,1,22,22,618
22,22,16,86,0,0,1,1,1,1,22,22,700
22,22,16,96,0,0,1,1,1,1,22,22,791
11,11,96,2,0,0,1,1,1,1,11,11,48
11,11,96,4,0,0,1,1,1,1,11,11,64
11,11,96,9,0,0,1,1,1,1,11,11,0
11,11,96,12,0,0,1,1,1,1,11,11,128
11,11,96,14,0,0,1,1,1,1,11,11,144
11,11,96,16,0,0,1,1,1,1,11,11,164
11,11,96,21,0,0,1,1,1,1,11,11,0
11,11,96,24,0,0,1,1,1,1,11,11,229
11,11,24,7,0,0,1,1,1,1,11,11,0
11,11,24,14,0,0,1,1,1,1,11,11,45
11,11,24,21,0,0,1,1,1,1,11,11,0
11,11,24,28,0,0,1,1,1,1,11,11,81
11,11,24,36,0,0,1,1,1,1,11,11,102
11,11,24,43,0,0,1,1,1,1,11,11,0
11,11,24,50,0,0,1,1,1,1,11,11,137
11,11,24,57,0,0,1,1,1,1,11,11,0
11,11,24,64,0,0,1,1,1,1,11,11,177
11,11,24,72,0,0,1,1,1,1,11,11,198
11,11,72,2,0,0,1,1,1,1,11,11,37
11,11,72,4,0,0,1,1,1,1,11,11,50
11,11,72,9,0,0,1,1,1,1,11,11,0
11,11,72,12,0,0,1,1,1,1,11,11,98
11,11,72,14,0,0,1,1,1,1,11,11,111
11,11,72,16,0,0,1,1,1,1,11,11,123
11,11,72,21,0,0,1,1,1,1,11,11,0
11,11,72,24,0,0,1,1,1,1,11,11,177
11,11,24,14,0,0,1,1,1,1,11,11,46
11,11,24,28,0,0,1,1,1,1,11,11,81
11,11,24,57,0,0,1,1,1,1,11,11,0
11,11,24,72,0,0,1,1,1,1,11,11,198
11,11,24,86,0,0,1,1,1,1,11,11,235
11,11,24,100,0,0,1,1,1,1,11,11,271
11,11,24,129,0,0,1,1,1,1,11,11,0
11,11,24,144,0,0,1,1,1,1,11,11,386
11,11,144,3,0,0,1,1,1,1,11,11,0
11,11,144,6,0,0,1,1,1,1,11,11,116
11,11,144,9,0,0,1,1,1,1,11,11,0
